孝感,孝感,孝感市,30.92728724,113.9109641
湖州,湖州,湖州市,30.89507651,120.0830807
乌程,浙江湖州,湖州市,30.89305,120.08805
吴兴,浙江湖州,湖州市,30.89305,120.08805
西吴,浙江湖州,湖州市,30.89305,120.08805
苕溪,浙江吴兴,吴兴区,30.85816,120.18562
南充,南充,南充市,30.84014429,106.1064941
丹阳,湖北秭归,秭归县,30.82578,110.97768
长坂,湖北当阳,当阳市,30.82118,111.78833
麦城,湖北当阳,当阳市,30.82118,111.78833
嘉兴,嘉兴,嘉兴市,30.7473763,120.7522394
由拳,浙江嘉兴,嘉兴市,30.74501,120.7555
秀州,嘉兴,嘉兴市,30.74501,120.7555
秀水,浙江嘉兴,嘉兴市,30.74501,120.7555
宜昌,宜昌,宜昌市,30.69416415,111.2806766
夷陵,湖北宜昌,宜昌市,30.69186,111.28642
池州,安徽贵池,贵池区,30.68673,117.56733
池州,池州,池州市,30.66703331,117.4861513
成都,成都,成都市,30.65227968,104.0725574
四川,四川,四川省,30.65089,104.07572
武汉,武汉,武汉市,30.59525486,114.2999398
汉阳,武汉,武汉市,30.59276,114.30525
武昌,湖北省武汉市,武汉市,30.59276,114.30525
青羊宫,四川成都,成都市,30.5702,104.06476
万里桥,四川成都,成都市,30.5702,104.06476
百花潭,成都,成都市,30.5702,104.06476
芙蓉城,成都,成都市,30.5702,104.06476
武侯祠,成都市,成都市,30.5702,104.06476
安庆,安庆,安庆市,30.54294,117.06354
遂宁,遂宁,遂宁市,30.53553789,105.5895113
安庆,安庆,安庆市,30.52762553,117.0519988
扦关,湖北长阳,长阳土家族自治县,30.4725,111.20705
广安,广安,广安市,30.45875507,106.6294369
黄冈,黄冈,黄冈市,30.45613681,114.8671109
东坡,湖北黄冈,黄冈市,30.45347,114.87238
邛州,四川邛崃,邛崃市,30.41032,103.46436
云梦泽,湖北潜江,潜江市,30.40147,112.8993
鄂州,鄂州,鄂州市,30.39360924,114.8900136
荆州,荆州,荆州市,30.33764133,112.2336943
杭州,杭州,杭州市,30.27536941,120.1509063
恩施土家族苗族自治州,恩施土家族苗族自治州,恩施土家族苗族自治州,30.27466036,109.4832791
仁和,杭州,杭州市,30.27415,120.15515
杭州,杭州,杭州市,30.27415,120.15515
钱唐,杭州,杭州市,30.27415,120.15515
灵隐寺,杭州,杭州市,30.27415,120.15515
严州,浙江省杭州市,杭州市,30.27415,120.15515
黄石,黄石,黄石市,30.20174724,115.0335096
资阳,资阳,资阳市,30.13164788,104.6254245
眉山,眉山,眉山市,30.07959932,103.8480912
打箭炉,四川康定,康定市,30.05441,101.96308
甘孜藏族自治州,甘孜藏族自治州,甘孜藏族自治州,30.05226941,101.9609166
川边,四川甘孜藏族自治州,甘孜藏族自治州,30.04932,101.96254
上元,江宁县,江陵县,30.04184,112.4247
句章,浙江余姚,余姚市,30.03711,121.15435
绍兴,绍兴,绍兴市,30.03279508,120.5754159
兰亭,绍兴,绍兴市,30.03033,120.5802
山阴,浙江绍兴,绍兴市,30.03033,120.5802
若邪,绍兴,绍兴市,30.03033,120.5802
会稽山,浙江省绍兴市,绍兴市,30.03033,120.5802
雅安,雅安,雅安市,30.01353649,103.0409154
舟山,舟山,舟山市,29.98750197,122.2029761
双屿港,浙江宁波,宁波市,29.87386,121.55027
明州,宁波,宁波市,29.87386,121.55027
宁波,宁波,宁波市,29.86300251,121.6178976
咸宁,咸宁,咸宁市,29.84365478,114.3170113
黄山,黄山,黄山市,29.71819719,118.333792
苎罗山,浙江诸暨,诸暨市,29.71364,120.23632
九江,九江,九江市,29.70798964,115.9962558
九江,九江市,九江市,29.70548,116.00146
寻阳,九江市,九江市,29.70548,116.00146
林芝,林芝,林芝市,29.6508833,94.36037742
卫藏,西藏,西藏自治区,29.64725,91.11748
拉萨,拉萨,拉萨市,29.64671827,91.11270223
大昭寺,西藏拉萨,拉萨市,29.64415,91.1145
布达拉宫,西藏拉萨,拉萨市,29.64415,91.1145
青溪,浙江淳安,淳安县,29.60886,119.04207
内江,内江,内江市,29.58277748,105.055197
重庆,重庆,重庆市,29.56554575,106.5483098
江州,重庆市,重庆市,29.56471,106.55073
巫县,重庆市,重庆市,29.56471,106.55073
乐山,乐山,乐山市,29.55482471,103.76345
寿昌,浙江建德,建德市,29.47475,119.28121
岳阳,岳阳,岳阳市,29.35959419,113.122757
巴陵,湖南岳阳,岳阳市,29.35728,113.12919
沈黎,四川汉源,汉源县,29.34457,102.65261
自贡,自贡,自贡市,29.34214445,104.7757423
日喀则,日喀则,日喀则市,29.27304451,88.88516892
景德镇,景德镇,景德镇市,29.27117224,117.1728586
山南,山南,山南市,29.243035,91.778668
张家界,张家界,张家界市,29.11972703,110.4741818
金华,金华,金华市,29.08125044,119.6427761
常德,常德,常德市,29.03465423,111.6928951
武州,湖南常德,常德市,29.03158,111.69854
衢州,衢州,衢州市,28.97299247,118.8551322
泸州,泸州,泸州市,28.87476325,105.438657
宜宾,宜宾,宜宾市,28.75515778,104.6406245
五尺道,四川宜宾,宜宾市,28.7513,104.6417
武林,江西余干,余干县,28.70211,116.6956
南昌,南昌,南昌市,28.6870805,115.853554
洪州,南昌,南昌市,28.68202,115.85794
江西,江西省,江西省,28.67417,115.91004
台州,台州,台州市,28.65884852,121.4166457
赤城,浙江台州,台州市,28.65611,121.42056
益阳,益阳,益阳市,28.55694115,112.3493727
丽水,丽水,丽水市,28.47093002,119.9183999
上饶,上饶,上饶市,28.45775634,117.9384305
广信,上饶,上饶市,28.45463,117.94357
湘西土家族苗族自治州,湘西土家族苗族自治州,湘西土家族苗族自治州,28.31505747,109.7341776
鹰潭,鹰潭,鹰潭市,28.26318595,117.0638395
长沙,长沙,长沙市,28.23227048,112.9335552
长沙,湖南长沙,长沙市,28.22778,112.93886
永州,湖南,湖南省,28.11266,112.9834
永顺,湖南,湖南省,28.11266,112.9834
辰阳,湖南辰溪县,辰溪县,28.00652,110.18368
温州,温州,温州市,27.9981181,120.6954645
永嘉,温州,温州市,27.99492,120.69939
抚州,抚州,抚州市,27.954887,116.364656
抚州,江西抚州市,抚州市,27.94781,116.35809
凉山彝族自治州,凉山彝族自治州,凉山彝族自治州,27.88500919,102.265833
湘潭,湘潭,湘潭市,27.83305184,112.9385693
株洲,株洲,株洲市,27.83064376,113.1281337
迪庆藏族自治州,迪庆藏族自治州,迪庆藏族自治州,27.82253682,99.70197757
新余,新余,新余市,27.82130356,114.9125154
宜春,宜春,宜春市,27.81826093,114.4113194
铜仁,铜仁,铜仁市,27.73471113,109.1850201
遵义,遵义,遵义市,27.72896411,106.923599
娄底,娄底,娄底市,27.70061939,111.9890713
萍乡,萍乡,萍乡市,27.62564809,113.8498315
怀化,怀化,怀化市,27.57257761,109.9971438
昭通,昭通,昭通市,27.34156817,103.7147055
乌蒙,云南昭通,昭通市,27.33817,103.7168
朱提,云南昭通,昭通市,27.33817,103.7168
延平,福建南平,南平市,27.33175,118.12043
考亭,福建省南平市,南平市,27.33175,118.12043
七星关,贵州毕节,毕节市,27.29847,105.30504
毕节,毕节,毕节市,27.28789896,105.2891319
邵阳,邵阳,邵阳市,27.24223715,111.46208
邵州,邵阳,邵阳市,27.2389,111.4677
邵陵,湖南邵阳,邵阳市,27.2389,111.4677
吉安,吉安,吉安市,27.11713534,114.9887662
吉州,江西省吉安市,吉安市,27.11382,114.99376
衡阳,衡阳,衡阳市,26.89686503,112.5665625
丽江,丽江,丽江市,26.85807959,100.2251445
宁德,宁德,宁德市,26.669646,119.5432671
会川,四川会理,会理县,26.65527,102.24457
贵阳,贵阳,贵阳市,26.65119807,106.6267637
南平,南平,南平市,26.64466179,118.1730568
六盘水,六盘水,六盘水市,26.59668507,104.8281251
黔东南苗族侗族自治州,黔东南苗族侗族自治州,黔东南苗族侗族自治州,26.58703655,107.9787987
攀枝花,攀枝花,攀枝花市,26.58572881,101.7169614
永州,永州,永州市,26.42319287,111.6081895
三明,三明,三明市,26.2674033,117.6341672
黔南布依族苗族自治州,黔南布依族苗族自治州,黔南布依族苗族自治州,26.25769248,107.5181143
安顺,安顺,安顺市,26.25662683,105.9442201
七闽,福建,福建省,26.09982,119.29659
八闽,福建,福建省,26.09982,119.29659
汀州,福建,福建省,26.09982,119.29659
福州,福州,福州市,26.0772917,119.2921462
赣州,赣州,赣州市,25.83231512,114.92897
郁孤台,江西赣州,赣州市,25.83109,114.93476
怒江傈僳族自治州,怒江傈僳族自治州,怒江傈僳族自治州,25.82095482,98.85632988
郴州,郴州,郴州市,25.77354138,113.0092387
大理白族自治州,大理白族自治州,大理白族自治州,25.60942893,100.2666177
太和,云南大理,大理白族自治州,25.60648,100.26764
羊苴咩城,大理,大理白族自治州,25.60648,100.26764
永昌,云南大理白族自治州,大理白族自治州,25.60648,100.26764
武定,云南武定,武定县,25.53038,102.40442
曲靖,曲靖,曲靖市,25.49309565,103.793966
宁州,曲靖,曲靖市,25.49002,103.79625
莆田,莆田,莆田市,25.45675958,119.0029883
兴化,福建莆田,莆田市,25.454,119.00771
桂林,桂林,桂林市,25.27651788,110.2854259
全州,广西壮族自治区桂林市,桂林市,25.27361,110.29002
保山,保山,保山市,25.13615378,99.16980071
鸡笼,基隆,基隆市,25.122105,121.741526
兴义,贵州安龙,安龙县,25.09811,105.44333
黔西南布依族苗族自治州,黔西南布依族苗族自治州,黔西南布依族苗族自治州,25.09090286,104.9039631
龙岩,龙岩,龙岩市,25.07772983,117.0122307
安西,安西县,安溪县,25.05544,118.18685
楚雄彝族自治州,楚雄彝族自治州,楚雄彝族自治州,25.048483,101.5264573
昆明,昆明,昆明市,25.04820917,102.7083356
云南,云南省,云南省,25.0453,102.70973
云州,云南省,云南省,25.0453,102.70973
台湾,台湾,台湾省,25.030724,121.520076
夷洲,台湾,台湾省,25.030724,121.520076
泉州,泉州,泉州市,24.87650039,118.6716272
韶关,韶关,韶关市,24.81317019,113.5919855
河池,河池,河池市,24.69572022,108.0811322
关索岭,云南澄江县,澄江县,24.67379,102.90819
漳州,漳州,漳州市,24.51610308,117.642668
厦门,厦门,厦门市,24.48184033,118.084557
德宏傣族景颇族自治州,德宏傣族景颇族自治州,德宏傣族景颇族自治州,24.43543642,98.58468544
贺州,贺州,贺州市,24.40650487,111.5613982
玉溪,玉溪,玉溪市,24.35505192,102.5453051
柳州,柳州,柳州市,24.32845613,109.4238211
梅州,梅州,梅州市,24.294165,116.129232
陇川,云南陇川,陇川县,24.18305,97.79203
百色,百色,百色市,23.90534145,106.6145017
临沧,临沧,临沧市,23.8868081,100.0876952
来宾,来宾,来宾市,23.75305683,109.2169326
河源,河源,河源市,23.7461059,114.6958548
清远,清远,清远市,23.6844596,113.0506873
潮州,潮州,潮州市,23.65912506,116.6188815
揭阳,揭阳,揭阳市,23.55201629,116.3677778
梧州,梧州,梧州市,23.4795793,111.2740976
苍梧,广西梧州,梧州市,23.47691,111.27917
文山壮族苗族自治州,文山壮族苗族自治州,文山壮族苗族自治州,23.40288879,104.214124
郁林,广西桂平,桂平市,23.3941,110.07901
红河哈尼族彝族自治州,红河哈尼族彝族自治州,红河哈尼族彝族自治州,23.36676047,103.3734471
汕头,汕头,汕头市,23.35602436,116.677769
广州,广州,广州市,23.13171466,113.2595185
广东,广东省,广东省,23.13171,113.26627
三元里,广州市,广州市,23.12908,113.26436
五羊城,广州,广州市,23.12908,113.26436
广州,广州市,广州市,23.12908,113.26436
贵港,贵港,贵港市,23.11453664,109.5946158
惠州,惠州,惠州市,23.11319541,114.4120215
肇庆,肇庆,肇庆市,23.0494072,112.4595941
佛山,佛山,佛山市,23.02434408,113.1164424
东莞,东莞,东莞市,23.0236495,113.7466214
安平,台南,台南市,22.998601,120.187817
云浮,云浮,云浮市,22.91765869,112.0393808
普洱,普洱,普洱市,22.82811114,100.9649275
南宁,南宁,南宁市,22.81897499,108.3625137
广西,广西壮族自治区,广西壮族自治区,22.81521,108.32754
汕尾,汕尾,汕尾市,22.78818435,115.3704653
玉林,玉林,玉林市,22.65658014,110.177106
江门,江门,江门市,22.58154524,113.0765368
深圳,深圳,深圳市,22.54554655,114.0527779
中山,中山,中山市,22.51862326,113.387346
崇左,崇左,崇左市,22.383107,107.371478
珠海,珠海,珠海市,22.27386937,113.5710879
妈港,澳门,澳门特别行政区,22.19875,113.54913
西双版纳傣族自治州,西双版纳傣族自治州,西双版纳傣族自治州,22.01013965,100.7963203
车里,云南景洪,景洪市,22.00008,100.77163
钦州,钦州,钦州市,21.98374638,108.6505889
阳江,阳江,阳江市,21.86099696,111.9772172
防城港,防城港,防城港市,21.68916084,108.3500801
茂名,茂名,茂名市,21.66608954,110.9209211
北海,北海,北海市,21.48348087,109.1156183
合浦,广西壮族自治区北海市,北海市,21.48112,109.12008
湛江,湛江,湛江市,21.27315318,110.354967
海口,海口,海口市,20.04031548,110.314322
儋州,儋州,儋州市,19.52297864,109.5766823
三亚,三亚,三亚市,18.25466479,109.5077626
三沙,三沙,三沙市,16.497085,111.673087
